id,label
1,0.9501473995984526
2,0.9847294326269233
3,0.9639434338601655
4,0.9860034998274589
5,0.9584851771487521
6,0.984440892156118
7,0.9723000260372692
8,0.9860995759082349
9,0.9957199102350115
10,0.9889675919178563
11,0.9830567860028864
12,0.8969367485203508
13,0.9869699994103405
14,0.9538381229287227
15,0.9919007066738075
16,0.9816358193383986
17,0.937356189264284
18,0.9862655617255144
19,0.9919440112843878
20,0.9932654872046456
21,0.9411017090529107
22,0.9126212093032281
23,0.942460173236066
24,0.3909913801462457
25,0.9941279923134024
26,0.992828850284467
27,0.9690013778091825
28,0.970956194599041
29,0.9860104866618968
30,0.9223831125285917
31,0.7633517359219726
32,0.9636132433148623
33,0.9947245587493263
34,0.9780969484405021
35,0.9843942872953482
36,0.9759681661390948
37,0.8268549547825275
38,0.9882159041853921
39,0.9926865856232373
40,0.9338761947710169
41,0.9463070286906403
42,0.9564355555889807
43,0.916744512085327
44,0.9948291120097448
45,0.6895412531809403
46,0.9607258316220372
47,0.9873088447136313
48,0.8868017531314205
49,0.9249727029596516
50,0.7397680301694803
51,0.9938858374683635
52,0.9934538230654697
53,0.9922013453711527
54,0.9921176402480117
55,0.9962304293593067
56,0.9339072088008239
57,0.5703368023301861
58,0.813884583455879
59,0.9930514336438697
60,0.9816016412200083
61,0.9627922717177596
62,0.9933046491028287
63,0.9622549435199058
64,0.9425299096370564
65,0.8417928387002259
66,0.9268595188252535
67,0.8169745726514395
68,0.87344949961429
69,0.7445442162164817
70,0.993853823020179
71,0.7953778001964416
72,0.9848179019964277
73,0.927665227369404
74,0.7974071992363113
75,0.9353616690764592
76,0.9773182197375839
77,0.9666036115869853
78,0.9866838632645817
79,0.9975064729009029
80,0.8585167272754132
81,0.9326775355265945
82,0.9873293962819402
83,0.9813089082694517
84,0.9888519150029067
85,0.9962675559685519
86,0.9339579952318957
87,0.9546830607259154
88,0.865053508552726
89,0.9787544154407068
90,0.936198924719434
91,0.9247384490196834
92,0.9946497884187612
93,0.9162546893667295
94,0.9384269137157099
95,0.8477347957591185
96,0.8133515449935753
97,0.875390360398101
98,0.6392311254430585
99,0.9828119475528833
100,0.9958461828186582
101,0.9662857899776429
102,0.9765011782793704
103,0.8517807325492557
104,0.9906060648920221
105,0.9924880015705839
106,0.9770629569822105
107,0.9324631966184169
108,0.8904311546066603
109,0.9901265452089925
110,0.977513144805105
111,0.951061676070408
112,0.9963887647775697
113,0.9606528822524858
114,0.9921963216384947
115,0.9455932645747329
116,0.9720649831385783
117,0.9856431812016729
118,0.9755191301966458
119,0.9959952096341723
120,0.972616048286661
121,0.9929317262393962
122,0.9049924926866655
123,0.9730618661813059
124,0.9862121030475992
125,0.9673331230446585
126,0.9652866864121713
127,0.996309441944524
128,0.8805956774745837
129,0.9830274652165522
130,0.9443018892429227
131,0.9860976994916454
132,0.8868360656527138
133,0.9059498918313446
134,0.990282592120811
135,0.968642924157417
136,0.8674601191944888
137,0.9925288996556771
138,0.9918122358715262
139,0.982318675668253
140,0.9864397899729133
141,0.7163117050614589
142,0.9796399843265852
143,0.9772792045297237
144,0.9707548315392014
145,0.990314984226638
146,0.7188994751464352
147,0.8192973451608697
148,0.9890774190145107
149,0.9090788333446427
150,0.9640343928213397
151,0.9926669987475248
152,0.9916469746538402
153,0.9245044918723553
154,0.992864602474607
155,0.9850144657288717
156,0.9972380517479017
157,0.9230056036144225
158,0.9924704448855137
159,0.5104941635585962
160,0.974678457458792
161,0.9534985626919465
162,0.9905207647476024
163,0.8891072815968742
164,0.9967729123090867
165,0.9863125736429195
166,0.9905960352037845
167,0.7184410037136015
168,0.9426488263928233
169,0.9760149784771255
170,0.9486382301857742
171,0.9167430950314526
172,0.9905383327305082
173,0.8824059268159432
174,0.7897551310564641
175,0.9808995568118914
176,0.9953572954811017
177,0.9774567814499143
178,0.9885126693549756
179,0.9788371023430182
180,0.9961550706248712
181,0.9530412998407479
182,0.808333000685953
183,0.9928650525421386
184,0.9291730218316417
185,0.9822517000092378
186,0.9932275784736704
187,0.9766145484473298
188,0.969074029933817
189,0.9028563275428857
190,0.9812602876462723
191,0.9605177420685548
192,0.9969575269381986
193,0.8200388205258607
194,0.9962384570833885
195,0.9929608299222542
196,0.9292349744984346
197,0.929339538393144
198,0.9783039878131274
199,0.9402715274762989
200,0.9839550374032376
201,0.9853514291266601
202,0.9801084037391089
203,0.9857323793760164
204,0.9898205837925718
205,0.9888948935484069
206,0.9762172096015959
207,0.9851622558084846
208,0.9760414814310949
209,0.9874713700233207
210,0.9899071768656582
211,0.8556493880572622
212,0.9885884169164235
213,0.9595867319650444
214,0.9176230567146906
215,0.8853649936959676
216,0.9868567016469992
217,0.9663232931260627
218,0.9733194186791174
219,0.9746635070767203
220,0.9761560567361095
221,0.9911642294517055
222,0.9854187339207673
223,0.9650032079385868
224,0.9904805639203836
225,0.9071923421597218
226,0.9815490249366902
227,0.9603019876469613
228,0.9778040287273315
229,0.987683943368654
230,0.9500815348617997
231,0.9626408611808437
232,0.912696260069464
233,0.9705575950289375
234,0.9855516506671301
235,0.9728334578931588
236,0.9622500345980252
237,0.9984536507851957
238,0.9976547765109959
239,0.9359176201137342
240,0.9592615128295094
241,0.9235123398754385
242,0.9794358016783494
243,0.991398522814552
244,0.9819829817710518
245,0.9956757480183264
246,0.986210244999856
247,0.9294230419354801
248,0.9848602808547121
249,0.9412340938855308
250,0.7692797756047076
251,0.9457280325336755
252,0.9855943181994803
253,0.9784716707628763
254,0.9552140861362711
255,0.984190286626767
256,0.9343983164921337
257,0.9882898841699979
258,0.989183305915223
259,0.8402939896797323
260,0.9218056689996346
261,0.9640781953753468
262,0.9651988527697482
263,0.7933119511010769
264,0.9959610345882125
265,0.9428407437820463
266,0.9894025971876678
267,0.9671336326992996
268,0.9756196765956394
269,0.812899370810809
270,0.8599597278753145
271,0.9787550543877326
272,0.9966603879318081
273,0.9870003272447858
274,0.9895085815008048
275,0.9845712797349188
276,0.9613792813460208
277,0.9765814218427227
278,0.9838315371773865
279,0.9692215752301001
280,0.9527423506701279
281,0.9139837546054617
282,0.9855945391134586
283,0.9711243115827382
284,0.9887910185318826
285,0.8953443346186284
286,0.9768186763028324
287,0.9819264761721113
288,0.9938509362940726
289,0.9638594889050935
290,0.6625314291833299
291,0.9733273646134191
292,0.8931251542065821
293,0.9943919956449555
294,0.9529363785341612
295,0.5203702527426931
296,0.9217285807628098
297,0.8929986950505437
298,0.9900156803765447
299,0.9322020437856005
300,0.9873735535167524
301,0.9890192827033212
302,0.9881716881488516
303,0.9904261715847514
304,0.8838773205115299
305,0.9894498471944208
306,0.9683968263265343
307,0.9827468124826094
308,0.9966149283271956
309,0.9913664224330498
310,0.9755567233674874
311,0.9310845025561033
312,0.9704236362217777
313,0.8310223526376269
314,0.9955847745272645
315,0.8241610099693355
316,0.9869244230558644
317,0.9126571607888021
318,0.974250536024535
319,0.963625983034851
320,0.8991799221225028
321,0.9425698640112796
322,0.952987786727759
323,0.9790315284503112
324,0.9857753430152244
325,0.9931506087109113
326,0.9847739828709963
327,0.9808278287835224
328,0.9905516503722306
329,0.9658164569512634
330,0.9838036301956629
331,0.9508986425564617
332,0.9544236116883054
333,0.9685468839712529
334,0.9867263131597178
335,0.9511622819378345
336,0.642951957760659
337,0.9497060795624682
338,0.9557909719184844
339,0.9701613451083531
340,0.4443337017782907
341,0.955646171174938
342,0.9770626378737498
343,0.9331904544155462
344,0.975259741878546
345,0.881828505601804
346,0.9642793519371932
347,0.9676794077179018
348,0.9571717795969408
349,0.9546887432327582
350,0.9800149105179589
351,0.9704182795570536
352,0.9882845462506353
353,0.8963372847086629
354,0.970046193498914
355,0.982825784245018
356,0.9830475410405636
357,0.7594379137071433
358,0.95385026437213
359,0.9848027500344286
360,0.9648034755984084
361,0.910748374817492
362,0.9548656738100658
363,0.9198992465444564
364,0.8800037159303864
365,0.9147680963742585
366,0.954871906087324
367,0.8649756956593538
368,0.9907137334994197
369,0.9496564098589696
370,0.9169221312129006
371,0.9920499705496726
372,0.9836487980590236
373,0.8845424621498574
374,0.8861870692398803
375,0.980821675676741
376,0.9916153653287867
377,0.959086949744261
378,0.611565740555783
379,0.9887439468254785
380,0.8001185646490112
381,0.9751708674339375
382,0.9928865365276234
383,0.9959642587818544
384,0.9834190501826204
385,0.992452946475071
386,0.9931805621071536
387,0.9907742982069543
388,0.9867594969028112
389,0.9916309987619135
390,0.919292980827258
391,0.9951285158842568
392,0.8131168620847106
393,0.9924219008939758
394,0.9230444605861041
395,0.9568494798341614
396,0.9918828193164704
397,0.9927239863116183
398,0.9309938360115623
399,0.9922613613840106
400,0.9875691834447414
401,0.9710499216912724
402,0.9888468285914507
403,0.9429665271532148
404,0.987511910191553
405,0.9884483101271024
406,0.9786884418203841
407,0.9820193082216061
408,0.974136550290692
409,0.9927351378931195
410,0.9916424029963344
411,0.9816375663666315
412,0.9561702381570713
413,0.9936883595423972
414,0.9897260725873209
415,0.9731860276060662
416,0.9918514455302095
417,0.978608528972693
418,0.9950574698331947
419,0.920894223174564
420,0.9895495535544608
421,0.9853411426182896
422,0.9848606846579175
423,0.9769828650039803
424,0.9845040245117027
425,0.996454928747064
426,0.9670019700056717
427,0.9951586141386269
428,0.9923080150503438
429,0.9755737310200955
430,0.9853811998181983
431,0.9828194626050514
432,0.9943868156821802
433,0.5553068264351064
434,0.921229425772849
435,0.9909003469649688
436,0.9204659578026865
437,0.9864712881575137
438,0.9925344842004814
439,0.9426614078605352
440,0.965762538488256
441,0.9829967208269162
442,0.9609125677565782
443,0.990858063584552
444,0.9612856858662858
445,0.9896927774779569
446,0.9956189461856938
447,0.9949142333402732
448,0.9818293336857791
449,0.972679722298976
450,0.9685551977960327
451,0.9773378719166073
452,0.9312892407875153
453,0.9956180696850365
454,0.9531041453118857
455,0.9308092385955082
456,0.9423324181046953
457,0.9564281402077153
458,0.7905759760866863
459,0.9014714262008163
460,0.9781169650417929
461,0.9964666499787721
462,0.9848551401084941
463,0.7572236526965016
464,0.9085050098063686
465,0.9116109456191909
466,0.9937883179019281
467,0.9856165154415395
468,0.9905016252534999
469,0.9539286808406653
470,0.9212512121760826
471,0.9968156326156634
472,0.8937474976294034
473,0.8312503232045805
474,0.9834146580391233
475,0.9926554304713633
476,0.9745927439001295
477,0.9746571804720809
478,0.9480060787138239
479,0.9335894504861132
480,0.9558926884398125
481,0.9754003218606924
482,0.9390957899998198
483,0.9554176600820014
484,0.9356783470168224
485,0.9879715758996824
486,0.9479530960483469
487,0.9931975938882388
488,0.989394826251438
489,0.7532608869214562
490,0.9594812471616574
491,0.9800403459816471
492,0.9674065346105079
493,0.9404554533345337
494,0.9652604820815821
